Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
4.39055312500000000000e+005	0.00000000000000000000e+000	4.39050000000000000000e+005	8.70520016180000000793e-004	0.00000000000000000000e+000	1.11072708129999995208e+002	0.00000000000000000000e+000	-3.81646431546603490288e-004	0.00000000000000000000e+000	-7.82400856248107183684e-004	0.00000000000000000000e+000	1.05478699993900954723e+003	1	1
4.39105250000000000000e+005	0.00000000000000000000e+000	4.39100000000000000000e+005	8.70621355720000030497e-004	0.00000000000000000000e+000	1.11081977839999993307e+002	0.00000000000000000000e+000	-3.74421091799927033619e-004	0.00000000000000000000e+000	-7.85996431958238235896e-004	0.00000000000000000000e+000	1.05491099993896204978e+003	1	1
4.39154218750000000000e+005	0.00000000000000000000e+000	4.39150000000000000000e+005	8.70554416909999958379e-004	0.00000000000000000000e+000	1.11081962590000003388e+002	0.00000000000000000000e+000	-3.74404289447229803901e-004	0.00000000000000000000e+000	-7.85930290067143920776e-004	0.00000000000000000000e+000	1.05502899993897881359e+003	1	1
4.39205687500000000000e+005	0.00000000000000000000e+000	4.39200000000000000000e+005	8.70989984829999958592e-004	0.00000000000000000000e+000	1.11059074400000000082e+002	0.00000000000000000000e+000	-3.92489453113816801327e-004	0.00000000000000000000e+000	-7.77544585775362807716e-004	0.00000000000000000000e+000	1.05514999993902165443e+003	1	1
4.39256156250000000000e+005	0.00000000000000000000e+000	4.39250000000000000000e+005	8.70784337170000025639e-004	0.00000000000000000000e+000	1.11071754459999993969e+002	0.00000000000000000000e+000	-3.82508518109682209545e-004	0.00000000000000000000e+000	-7.82273990002308101423e-004	0.00000000000000000000e+000	1.05526999993901699781e+003	1	1
4.39305343750000000000e+005	0.00000000000000000000e+000	4.39300000000000000000e+005	8.70715477500000030811e-004	0.00000000000000000000e+000	1.11071205140000003553e+002	0.00000000000000000000e+000	-3.82907897233508015544e-004	0.00000000000000000000e+000	-7.82001908561779789271e-004	0.00000000000000000000e+000	1.05539199993899092078e+003	1	1
4.39355156250000000000e+005	0.00000000000000000000e+000	4.39350000000000000000e+005	8.71169148009999960887e-004	0.00000000000000000000e+000	1.11056648249999994960e+002	0.00000000000000000000e+000	-3.94455859051785913925e-004	0.00000000000000000000e+000	-7.76749805087961872792e-004	0.00000000000000000000e+000	1.05551399993896484375e+003	1	1
4.39405750000000000000e+005	0.00000000000000000000e+000	4.39400000000000000000e+005	8.71243653820000046005e-004	0.00000000000000000000e+000	1.11079490660000004709e+002	0.00000000000000000000e+000	-3.76643869504046636086e-004	0.00000000000000000000e+000	-7.85623892130733812549e-004	0.00000000000000000000e+000	1.05563499993900768459e+003	1	1
4.39455656250000000000e+005	0.00000000000000000000e+000	4.39450000000000000000e+005	8.71605181600000025917e-004	0.00000000000000000000e+000	1.11099693299999998430e+002	0.00000000000000000000e+000	-3.60846085260612108730e-004	0.00000000000000000000e+000	-7.93401345690855283599e-004	0.00000000000000000000e+000	1.05575699993898160756e+003	1	1
4.39505875000000000000e+005	0.00000000000000000000e+000	4.39500000000000000000e+005	8.71258147530000015384e-004	0.00000000000000000000e+000	1.11075309750000002396e+002	0.00000000000000000000e+000	-3.79931511162392109276e-004	0.00000000000000000000e+000	-7.84055359310341327614e-004	0.00000000000000000000e+000	1.05587499993899837136e+003	1	1
4.39555781250000000000e+005	0.00000000000000000000e+000	4.39550000000000000000e+005	8.71706928590000010466e-004	0.00000000000000000000e+000	1.11064064029999997274e+002	0.00000000000000000000e+000	-3.88924798588845949381e-004	0.00000000000000000000e+000	-7.80134905253211294839e-004	0.00000000000000000000e+000	1.05599299993901513517e+003	1	1
4.39605718750000000000e+005	0.00000000000000000000e+000	4.39600000000000000000e+005	8.71711352369999989062e-004	0.00000000000000000000e+000	1.11065010069999999587e+002	0.00000000000000000000e+000	-3.88188555818797539996e-004	0.00000000000000000000e+000	-7.80506455439063345607e-004	0.00000000000000000000e+000	1.05611399993894156069e+003	1	1
4.39655531250000000000e+005	0.00000000000000000000e+000	4.39650000000000000000e+005	8.71739350259999996005e-004	0.00000000000000000000e+000	1.11064056399999998348e+002	0.00000000000000000000e+000	-3.88945216630615813770e-004	0.00000000000000000000e+000	-7.80160953426849200845e-004	0.00000000000000000000e+000	1.05623399993893690407e+003	1	1
4.39705093750000000000e+005	0.00000000000000000000e+000	4.39700000000000000000e+005	8.71867698149999962101e-004	0.00000000000000000000e+000	1.11067687989999996034e+002	0.00000000000000000000e+000	-3.86166280999988809856e-004	0.00000000000000000000e+000	-7.81683367160909345350e-004	0.00000000000000000000e+000	1.05635299993900116533e+003	1	1
4.39755437500000000000e+005	0.00000000000000000000e+000	4.39750000000000000000e+005	8.72116885149999991264e-004	0.00000000000000000000e+000	1.11074150090000003388e+002	0.00000000000000000000e+000	-3.81215860704232727390e-004	0.00000000000000000000e+000	-7.84386594041018396506e-004	0.00000000000000000000e+000	1.05647199993894901127e+003	1	1
4.39805625000000000000e+005	0.00000000000000000000e+000	4.39800000000000000000e+005	8.72074277139999994371e-004	0.00000000000000000000e+000	1.11059532169999997109e+002	0.00000000000000000000e+000	-3.92621640975398091336e-004	0.00000000000000000000e+000	-7.78692360234155105114e-004	0.00000000000000000000e+000	1.05659199993894435465e+003	1	1
4.39854687500000000000e+005	0.00000000000000000000e+000	4.39850000000000000000e+005	8.72125558089999956650e-004	0.00000000000000000000e+000	1.11062530519999995704e+002	0.00000000000000000000e+000	-3.90308037480224616616e-004	0.00000000000000000000e+000	-7.79911934100337655117e-004	0.00000000000000000000e+000	1.05671399993891827762e+003	1	1
4.39905437500000000000e+005	0.00000000000000000000e+000	4.39900000000000000000e+005	8.71996162459999979086e-004	0.00000000000000000000e+000	1.11071487430000004792e+002	0.00000000000000000000e+000	-3.83250002994643559993e-004	0.00000000000000000000e+000	-7.83260328721921460574e-004	0.00000000000000000000e+000	1.05683499993896111846e+003	1	1
4.39954968750000000000e+005	0.00000000000000000000e+000	4.39950000000000000000e+005	8.72259319290000049996e-004	0.00000000000000000000e+000	1.11068954469999994217e+002	0.00000000000000000000e+000	-3.85348996622409257877e-004	0.00000000000000000000e+000	-7.82523143996621079951e-004	0.00000000000000000000e+000	1.05695599993900395930e+003	1	1
4.40005250000000000000e+005	0.00000000000000000000e+000	4.40000000000000000000e+005	8.72584059830000037007e-004	0.00000000000000000000e+000	1.11085800169999998843e+002	0.00000000000000000000e+000	-3.72251331446767314091e-004	0.00000000000000000000e+000	-7.89196989163994566847e-004	0.00000000000000000000e+000	1.05707799993897788227e+003	1	1
4.40054750000000000000e+005	0.00000000000000000000e+000	4.40050000000000000000e+005	8.72707460080000049091e-004	0.00000000000000000000e+000	1.11056884769999996365e+002	0.00000000000000000000e+000	-3.94968337604421622193e-004	0.00000000000000000000e+000	-7.78214830987745032238e-004	0.00000000000000000000e+000	1.05719599993899464607e+003	1	1
4.40106062500000000000e+005	0.00000000000000000000e+000	4.40100000000000000000e+005	8.72844306289999988767e-004	0.00000000000000000000e+000	1.11066978449999993472e+002	0.00000000000000000000e+000	-3.87153998273749523542e-004	0.00000000000000000000e+000	-7.82284452512972358108e-004	0.00000000000000000000e+000	1.05731799993896856904e+003	1	1
4.40154906250000000000e+005	0.00000000000000000000e+000	4.40150000000000000000e+005	8.73164099179999991449e-004	0.00000000000000000000e+000	1.11064918520000006197e+002	0.00000000000000000000e+000	-3.88907062609127648477e-004	0.00000000000000000000e+000	-7.81771603954480400790e-004	0.00000000000000000000e+000	1.05743899993901140988e+003	1	1
4.40204937500000000000e+005	0.00000000000000000000e+000	4.40200000000000000000e+005	8.73090582899999946564e-004	0.00000000000000000000e+000	1.11078849790000006692e+002	0.00000000000000000000e+000	-3.77946780609278594996e-004	0.00000000000000000000e+000	-7.87047264766064461755e-004	0.00000000000000000000e+000	1.05755999993893783540e+003	1	1
4.40255625000000000000e+005	0.00000000000000000000e+000	4.40250000000000000000e+005	8.73264507390000030256e-004	0.00000000000000000000e+000	1.11068283080000000496e+002	0.00000000000000000000e+000	-3.86318967909340699619e-004	0.00000000000000000000e+000	-7.83165726331637359475e-004	0.00000000000000000000e+000	1.05767899993900209665e+003	1	1
4.40305281250000000000e+005	0.00000000000000000000e+000	4.40300000000000000000e+005	8.73200828210000013115e-004	0.00000000000000000000e+000	1.11071243289999998183e+002	0.00000000000000000000e+000	-3.83970942130515988187e-004	0.00000000000000000000e+000	-7.84248686314509540346e-004	0.00000000000000000000e+000	1.05779899993899744004e+003	1	1
4.40355125000000000000e+005	0.00000000000000000000e+000	4.40350000000000000000e+005	8.73541459439999964584e-004	0.00000000000000000000e+000	1.11061325069999995208e+002	0.00000000000000000000e+000	-3.91883091946837447666e-004	0.00000000000000000000e+000	-7.80706297916669675514e-004	0.00000000000000000000e+000	1.05791899993899278343e+003	1	1
4.40405500000000000000e+005	0.00000000000000000000e+000	4.40400000000000000000e+005	8.73508863149999987240e-004	0.00000000000000000000e+000	1.11068428040000000578e+002	0.00000000000000000000e+000	-3.86313503659379718289e-004	0.00000000000000000000e+000	-7.83440879002378744514e-004	0.00000000000000000000e+000	1.05803999993891920894e+003	1	1
4.40455750000000000000e+005	0.00000000000000000000e+000	4.40450000000000000000e+005	8.73372540810000053298e-004	0.00000000000000000000e+000	1.11075424190000006774e+002	0.00000000000000000000e+000	-3.80763591880992134479e-004	0.00000000000000000000e+000	-7.86001706193313934810e-004	0.00000000000000000000e+000	1.05815699993900489062e+003	1	1
4.40505812500000000000e+005	0.00000000000000000000e+000	4.40500000000000000000e+005	8.73397686519999960110e-004	0.00000000000000000000e+000	1.11099670410000001652e+002	0.00000000000000000000e+000	-3.61606383675846349782e-004	0.00000000000000000000e+000	-7.95024743076191801883e-004	0.00000000000000000000e+000	1.05827699993900023401e+003	1	1
4.40555625000000000000e+005	0.00000000000000000000e+000	4.40550000000000000000e+005	8.74068879060000011004e-004	0.00000000000000000000e+000	1.11065460209999997687e+002	0.00000000000000000000e+000	-3.88886077564366188040e-004	0.00000000000000000000e+000	-7.82792452708766669199e-004	0.00000000000000000000e+000	1.05839599993894807994e+003	1	1
4.40606250000000000000e+005	0.00000000000000000000e+000	4.40600000000000000000e+005	8.73862765730000013234e-004	0.00000000000000000000e+000	1.11036727909999996200e+002	0.00000000000000000000e+000	-4.11116932269841510277e-004	0.00000000000000000000e+000	-7.71115426723081084232e-004	0.00000000000000000000e+000	1.05851699993899092078e+003	1	1
4.40654406250000000000e+005	0.00000000000000000000e+000	4.40650000000000000000e+005	8.73835349919999983259e-004	0.00000000000000000000e+000	1.11099586489999992978e+002	0.00000000000000000000e+000	-3.61854336851307855760e-004	0.00000000000000000000e+000	-7.95392769436401763164e-004	0.00000000000000000000e+000	1.05864299993892200291e+003	1	1
4.40705687500000000000e+005	0.00000000000000000000e+000	4.40700000000000000000e+005	8.73869517819999977806e-004	0.00000000000000000000e+000	1.11072753910000002975e+002	0.00000000000000000000e+000	-3.83078936768046834568e-004	0.00000000000000000000e+000	-7.85428839793664637647e-004	0.00000000000000000000e+000	1.05876199993898626417e+003	1	1
4.40755531250000000000e+005	0.00000000000000000000e+000	4.40750000000000000000e+005	8.73825338199999963711e-004	0.00000000000000000000e+000	1.11069900509999996530e+002	0.00000000000000000000e+000	-3.85299036602643955700e-004	0.00000000000000000000e+000	-7.84292913440774860576e-004	0.00000000000000000000e+000	1.05888399993896018714e+003	1	1
4.40805656250000000000e+005	0.00000000000000000000e+000	4.40800000000000000000e+005	8.74037796169999971208e-004	0.00000000000000000000e+000	1.11075782779999997274e+002	0.00000000000000000000e+000	-3.80771531242450275451e-004	0.00000000000000000000e+000	-7.86737001881181435142e-004	0.00000000000000000000e+000	1.05900399993895553052e+003	1	1
4.40855250000000000000e+005	0.00000000000000000000e+000	4.40850000000000000000e+005	8.74196994120000014060e-004	0.00000000000000000000e+000	1.11073722840000002066e+002	0.00000000000000000000e+000	-3.82461002312133079364e-004	0.00000000000000000000e+000	-7.86094120470851704351e-004	0.00000000000000000000e+000	1.05912599993892945349e+003	1	1
4.40904968750000000000e+005	0.00000000000000000000e+000	4.40900000000000000000e+005	8.74476856549999989436e-004	0.00000000000000000000e+000	1.11077896120000005453e+002	0.00000000000000000000e+000	-3.79298478901588984567e-004	0.00000000000000000000e+000	-7.87935553547693492450e-004	0.00000000000000000000e+000	1.05924599993892479688e+003	1	1
4.40956750000000000000e+005	0.00000000000000000000e+000	4.40950000000000000000e+005	8.74586927239999955760e-004	0.00000000000000000000e+000	1.11081077579999998761e+002	0.00000000000000000000e+000	-3.76837204768949393142e-004	0.00000000000000000000e+000	-7.89237615931368224724e-004	0.00000000000000000000e+000	1.05936499993898905814e+003	1	1
4.41005125000000000000e+005	0.00000000000000000000e+000	4.41000000000000000000e+005	8.74361838210000038782e-004	0.00000000000000000000e+000	1.11069633479999993142e+002	0.00000000000000000000e+000	-3.85745142107153139721e-004	0.00000000000000000000e+000	-7.84671465938900115911e-004	0.00000000000000000000e+000	1.05948499993898440152e+003	1	1
4.41055062500000000000e+005	0.00000000000000000000e+000	4.41050000000000000000e+005	8.74687393659999965802e-004	0.00000000000000000000e+000	1.11074783330000002479e+002	0.00000000000000000000e+000	-3.81841224374052112551e-004	0.00000000000000000000e+000	-7.86940478051706589213e-004	0.00000000000000000000e+000	1.05960399993893224746e+003	1	1
4.41104812500000000000e+005	0.00000000000000000000e+000	4.41100000000000000000e+005	8.74511490110000018483e-004	0.00000000000000000000e+000	1.11056175229999993803e+002	0.00000000000000000000e+000	-3.96338018510408469225e-004	0.00000000000000000000e+000	-7.79542507768277983735e-004	0.00000000000000000000e+000	1.05972299993899650872e+003	1	1
4.41155593750000000000e+005	0.00000000000000000000e+000	4.41150000000000000000e+005	8.74535471670000001676e-004	0.00000000000000000000e+000	1.11073936459999998760e+002	0.00000000000000000000e+000	-3.82441086996409499582e-004	0.00000000000000000000e+000	-7.86480200759099874058e-004	0.00000000000000000000e+000	1.05984499993897043169e+003	1	1
4.41204468750000000000e+005	0.00000000000000000000e+000	4.41200000000000000000e+005	8.74517019839999979781e-004	0.00000000000000000000e+000	1.11065010069999999587e+002	0.00000000000000000000e+000	-3.89437969400857619817e-004	0.00000000000000000000e+000	-7.83018573201665294553e-004	0.00000000000000000000e+000	1.05996999993897043169e+003	1	1
4.41256187500000000000e+005	0.00000000000000000000e+000	4.41250000000000000000e+005	8.74991586900000046720e-004	0.00000000000000000000e+000	1.11073127749999997604e+002	0.00000000000000000000e+000	-3.83276790626768909358e-004	0.00000000000000000000e+000	-7.86580688113193101686e-004	0.00000000000000000000e+000	1.06008899993891827762e+003	1	1
4.41305781250000000000e+005	0.00000000000000000000e+000	4.41300000000000000000e+005	8.74974299219999948445e-004	0.00000000000000000000e+000	1.11040977479999995126e+002	0.00000000000000000000e+000	-4.08355079496308735580e-004	0.00000000000000000000e+000	-7.73838583520551322528e-004	0.00000000000000000000e+000	1.06020599993900395930e+003	1	1
4.41355281250000000000e+005	0.00000000000000000000e+000	4.41350000000000000000e+005	8.75134137460000047920e-004	0.00000000000000000000e+000	1.11074447629999994547e+002	0.00000000000000000000e+000	-3.82300537876890781947e-004	0.00000000000000000000e+000	-7.87214111463265323043e-004	0.00000000000000000000e+000	1.06032399993902072310e+003	1	1
4.41405312500000000000e+005	0.00000000000000000000e+000	4.41400000000000000000e+005	8.75222147440000031865e-004	0.00000000000000000000e+000	1.11078804020000006858e+002	0.00000000000000000000e+000	-3.78905611098408548476e-004	0.00000000000000000000e+000	-7.88951421348378471865e-004	0.00000000000000000000e+000	1.06044599993899464607e+003	1	1
4.41455406250000000000e+005	0.00000000000000000000e+000	4.41450000000000000000e+005	8.75336001629999950480e-004	0.00000000000000000000e+000	1.11066551210000000083e+002	0.00000000000000000000e+000	-3.88594342758767034157e-004	0.00000000000000000000e+000	-7.84351676561908790590e-004	0.00000000000000000000e+000	1.06056399993901140988e+003	1	1
4.41505812500000000000e+005	0.00000000000000000000e+000	4.41500000000000000000e+005	8.75363708469999992831e-004	0.00000000000000000000e+000	1.11050064090000006445e+002	0.00000000000000000000e+000	-4.01485351198916230568e-004	0.00000000000000000000e+000	-7.77863185193279388537e-004	0.00000000000000000000e+000	1.06068599993898533285e+003	1	1
4.41556343750000000000e+005	0.00000000000000000000e+000	4.41550000000000000000e+005	8.75308236570000014996e-004	0.00000000000000000000e+000	1.11070121770000000083e+002	0.00000000000000000000e+000	-3.85779059878487958282e-004	0.00000000000000000000e+000	-7.85709250274268535506e-004	0.00000000000000000000e+000	1.06080499993893317878e+003	1	1
4.41605500000000000000e+005	0.00000000000000000000e+000	4.41600000000000000000e+005	8.75344790980000044857e-004	0.00000000000000000000e+000	1.11065948489999996696e+002	0.00000000000000000000e+000	-3.89070923256939745025e-004	0.00000000000000000000e+000	-7.84125193940235823940e-004	0.00000000000000000000e+000	1.06092699993890710175e+003	1	1
4.41655062500000000000e+005	0.00000000000000000000e+000	4.41650000000000000000e+005	8.75642406750000044588e-004	0.00000000000000000000e+000	1.11071434019999998100e+002	0.00000000000000000000e+000	-3.84894567827515847024e-004	0.00000000000000000000e+000	-7.86514968805935958673e-004	0.00000000000000000000e+000	1.06104699993901886046e+003	1	1
4.41705218750000000000e+005	0.00000000000000000000e+000	4.41700000000000000000e+005	8.75625933990000025059e-004	0.00000000000000000000e+000	1.11072456360000003883e+002	0.00000000000000000000e+000	-3.84083055529364975934e-004	0.00000000000000000000e+000	-7.86893247353849523140e-004	0.00000000000000000000e+000	1.06116699993901420385e+003	1	1
4.41754750000000000000e+005	0.00000000000000000000e+000	4.41750000000000000000e+005	8.75758531039999977945e-004	0.00000000000000000000e+000	1.11072784420000004957e+002	0.00000000000000000000e+000	-3.83883009714538591794e-004	0.00000000000000000000e+000	-7.87138386525422940193e-004	0.00000000000000000000e+000	1.06128899993898812681e+003	1	1
4.41804968750000000000e+005	0.00000000000000000000e+000	4.41800000000000000000e+005	8.75904981509999952007e-004	0.00000000000000000000e+000	1.11077796939999998926e+002	0.00000000000000000000e+000	-3.79996191740398852558e-004	0.00000000000000000000e+000	-7.89184662101860274867e-004	0.00000000000000000000e+000	1.06140699993900489062e+003	1	1
4.41854843750000000000e+005	0.00000000000000000000e+000	4.41850000000000000000e+005	8.76132573469999955187e-004	0.00000000000000000000e+000	1.11076126099999996200e+002	0.00000000000000000000e+000	-3.81413341317885564580e-004	0.00000000000000000000e+000	-7.88753541583104970415e-004	0.00000000000000000000e+000	1.06152599993895273656e+003	1	1
4.41905218750000000000e+005	0.00000000000000000000e+000	4.41900000000000000000e+005	8.76009697089999948838e-004	0.00000000000000000000e+000	1.11080589290000006031e+002	0.00000000000000000000e+000	-3.77836198766728762789e-004	0.00000000000000000000e+000	-7.90337140907108361143e-004	0.00000000000000000000e+000	1.06164499993901699781e+003	1	1
4.41955375000000000000e+005	0.00000000000000000000e+000	4.41950000000000000000e+005	8.76205798700000035480e-004	0.00000000000000000000e+000	1.11079124449999994795e+002	0.00000000000000000000e+000	-3.79078351094321941775e-004	0.00000000000000000000e+000	-7.89959622643534187941e-004	0.00000000000000000000e+000	1.06176799993892200291e+003	1	1
4.42005093750000000000e+005	0.00000000000000000000e+000	4.42000000000000000000e+005	8.76193866130000015117e-004	0.00000000000000000000e+000	1.11074653630000000248e+002	0.00000000000000000000e+000	-3.82601107554945898005e-004	0.00000000000000000000e+000	-7.88246207438745151268e-004	0.00000000000000000000e+000	1.06188699993898626417e+003	1	1
4.42055437500000000000e+005	0.00000000000000000000e+000	4.42050000000000000000e+005	8.76390840860000013002e-004	0.00000000000000000000e+000	1.11077529909999995539e+002	0.00000000000000000000e+000	-3.80417812713145994663e-004	0.00000000000000000000e+000	-7.89520863380977215747e-004	0.00000000000000000000e+000	1.06200899993896018714e+003	1	1
4.42105093750000000000e+005	0.00000000000000000000e+000	4.42100000000000000000e+005	8.76543868799999959830e-004	0.00000000000000000000e+000	1.11079277039999993804e+002	0.00000000000000000000e+000	-3.79104021597584460012e-004	0.00000000000000000000e+000	-7.90322272708677891692e-004	0.00000000000000000000e+000	1.06212999993900302798e+003	1	1
4.42155937500000000000e+005	0.00000000000000000000e+000	4.42150000000000000000e+005	8.76626872919999988211e-004	0.00000000000000000000e+000	1.11079612729999993803e+002	0.00000000000000000000e+000	-3.78874571001900836958e-004	0.00000000000000000000e+000	-7.90524341038037568069e-004	0.00000000000000000000e+000	1.06225399993895553052e+003	1	1
4.42205656250000000000e+005	0.00000000000000000000e+000	4.42200000000000000000e+005	8.76876933030000006719e-004	0.00000000000000000000e+000	1.11078376770000005536e+002	0.00000000000000000000e+000	-3.79959691422214755792e-004	0.00000000000000000000e+000	-7.90280828930092727955e-004	0.00000000000000000000e+000	1.06237599993892945349e+003	1	1
4.42255468750000000000e+005	0.00000000000000000000e+000	4.42250000000000000000e+005	8.76831589269999990902e-004	0.00000000000000000000e+000	1.11075767519999999422e+002	0.00000000000000000000e+000	-3.82000681443564298057e-004	0.00000000000000000000e+000	-7.89245915617183576955e-004	0.00000000000000000000e+000	1.06249599993892479688e+003	1	1
4.42304968750000000000e+005	0.00000000000000000000e+000	4.42300000000000000000e+005	8.76981415789999962408e-004	0.00000000000000000000e+000	1.11079460139999994794e+002	0.00000000000000000000e+000	-3.79148473471256825841e-004	0.00000000000000000000e+000	-7.90786215550984749809e-004	0.00000000000000000000e+000	1.06261499993898905814e+003	1	1
4.42355781250000000000e+005	0.00000000000000000000e+000	4.42350000000000000000e+005	8.77169717569999964589e-004	0.00000000000000000000e+000	1.11078567500000005452e+002	0.00000000000000000000e+000	-3.79935770437513835405e-004	0.00000000000000000000e+000	-7.90617179021482069379e-004	0.00000000000000000000e+000	1.06273499993898440152e+003	1	1
4.42405937500000000000e+005	0.00000000000000000000e+000	4.42400000000000000000e+005	8.77217971720000051772e-004	0.00000000000000000000e+000	1.11078170779999993556e+002	0.00000000000000000000e+000	-3.80270312149800409143e-004	0.00000000000000000000e+000	-7.90509873186947664009e-004	0.00000000000000000000e+000	1.06285999993898440152e+003	1	1
4.42456031250000000000e+005	0.00000000000000000000e+000	4.42450000000000000000e+005	8.77377984580000034633e-004	0.00000000000000000000e+000	1.11078720090000004461e+002	0.00000000000000000000e+000	-3.79905305506297440599e-004	0.00000000000000000000e+000	-7.90862874760112576598e-004	0.00000000000000000000e+000	1.06298099993891082704e+003	1	1
4.42505468750000000000e+005	0.00000000000000000000e+000	4.42500000000000000000e+005	8.77475715239999995432e-004	0.00000000000000000000e+000	1.11078033450000006610e+002	0.00000000000000000000e+000	-3.80490631915728441149e-004	0.00000000000000000000e+000	-7.90689894876821642959e-004	0.00000000000000000000e+000	1.06309999993897508830e+003	1	1
4.42555875000000000000e+005	0.00000000000000000000e+000	4.42550000000000000000e+005	8.77536484039999971525e-004	0.00000000000000000000e+000	1.11075889590000002727e+002	0.00000000000000000000e+000	-3.82211352536473189089e-004	0.00000000000000000000e+000	-7.89927061704765809749e-004	0.00000000000000000000e+000	1.06322299993899650872e+003	1	1
4.42605750000000000000e+005	0.00000000000000000000e+000	4.42600000000000000000e+005	8.77689744809999989814e-004	0.00000000000000000000e+000	1.11079032900000001405e+002	0.00000000000000000000e+000	-3.79792801601899873871e-004	0.00000000000000000000e+000	-7.91262735124069189856e-004	0.00000000000000000000e+000	1.06334199993894435465e+003	1	1
4.42655718750000000000e+005	0.00000000000000000000e+000	4.42650000000000000000e+005	8.77773389219999966397e-004	0.00000000000000000000e+000	1.11080368039999996199e+002	0.00000000000000000000e+000	-3.78772110670081265174e-004	0.00000000000000000000e+000	-7.91844562399273733944e-004	0.00000000000000000000e+000	1.06345999993896111846e+003	1	1
4.42706156250000000000e+005	0.00000000000000000000e+000	4.42700000000000000000e+005	8.77865066289999990481e-004	0.00000000000000000000e+000	1.11080627440000000661e+002	0.00000000000000000000e+000	-3.78606231997386281311e-004	0.00000000000000000000e+000	-7.92025501928496941488e-004	0.00000000000000000000e+000	1.06358099993900395930e+003	1	1
4.42755437500000000000e+005	0.00000000000000000000e+000	4.42750000000000000000e+005	8.77709710039999949256e-004	0.00000000000000000000e+000	1.11081108090000000743e+002	0.00000000000000000000e+000	-3.78158566451787514755e-004	0.00000000000000000000e+000	-7.92067190153480449669e-004	0.00000000000000000000e+000	1.06370399993890896440e+003	1	1
4.42804843750000000000e+005	0.00000000000000000000e+000	4.42800000000000000000e+005	8.77682236019999948047e-004	0.00000000000000000000e+000	1.11080017089999998348e+002	0.00000000000000000000e+000	-3.79010622386796497321e-004	0.00000000000000000000e+000	-7.91629367534479487165e-004	0.00000000000000000000e+000	1.06383199993893504143e+003	1	1
4.42855812500000000000e+005	0.00000000000000000000e+000	4.42850000000000000000e+005	8.78080085390000025097e-004	0.00000000000000000000e+000	1.11078849790000006692e+002	0.00000000000000000000e+000	-3.80106655472060698565e-004	0.00000000000000000000e+000	-7.91545050407337102451e-004	0.00000000000000000000e+000	1.06395399993890896440e+003	1	1
4.42905562500000000000e+005	0.00000000000000000000e+000	4.42900000000000000000e+005	8.78279912289999984375e-004	0.00000000000000000000e+000	1.11083106990000004544e+002	0.00000000000000000000e+000	-3.76819189770915207675e-004	0.00000000000000000000e+000	-7.93336563226806727733e-004	0.00000000000000000000e+000	1.06407599993899930269e+003	1	1
4.42956000000000000000e+005	0.00000000000000000000e+000	4.42950000000000000000e+005	8.78309539980000027540e-004	0.00000000000000000000e+000	1.11075050349999997934e+002	0.00000000000000000000e+000	-3.83211444946630593392e-004	0.00000000000000000000e+000	-7.90301611083891585724e-004	0.00000000000000000000e+000	1.06419599993899464607e+003	1	1
4.43005593750000000000e+005	0.00000000000000000000e+000	4.43000000000000000000e+005	8.78264661880000046222e-004	0.00000000000000000000e+000	1.11075096130000005701e+002	0.00000000000000000000e+000	-3.83155685815852228415e-004	0.00000000000000000000e+000	-7.90278771532030156581e-004	0.00000000000000000000e+000	1.06431499993894249201e+003	1	1
4.43054593750000000000e+005	0.00000000000000000000e+000	4.43050000000000000000e+005	8.78503429699999962253e-004	0.00000000000000000000e+000	1.11077247619999994299e+002	0.00000000000000000000e+000	-3.81558226895429848224e-004	0.00000000000000000000e+000	-7.91316368769835547757e-004	0.00000000000000000000e+000	1.06443499993893783540e+003	1	1
4.43105781250000000000e+005	0.00000000000000000000e+000	4.43100000000000000000e+005	8.78568796910000047486e-004	0.00000000000000000000e+000	1.11080444339999999670e+002	0.00000000000000000000e+000	-3.79054867179650875099e-004	0.00000000000000000000e+000	-7.92591028571041841810e-004	0.00000000000000000000e+000	1.06455399993900209665e+003	1	1
4.43155906250000000000e+005	0.00000000000000000000e+000	4.43150000000000000000e+005	8.78660706800000004292e-004	0.00000000000000000000e+000	1.11089714049999997769e+002	0.00000000000000000000e+000	-3.71730481754975233995e-004	0.00000000000000000000e+000	-7.96153933990462409423e-004	0.00000000000000000000e+000	1.06467599993897601962e+003	1	1
4.43205250000000000000e+005	0.00000000000000000000e+000	4.43200000000000000000e+005	8.78821127119999972316e-004	0.00000000000000000000e+000	1.11100097660000002975e+002	0.00000000000000000000e+000	-3.63509993912369702793e-004	0.00000000000000000000e+000	-8.00116902582551471970e-004	0.00000000000000000000e+000	1.06479599993897136301e+003	1	1
4.43255781250000000000e+005	0.00000000000000000000e+000	4.43250000000000000000e+005	8.78798135090000029357e-004	0.00000000000000000000e+000	1.11091102599999999256e+002	0.00000000000000000000e+000	-3.70682592322749495956e-004	0.00000000000000000000e+000	-7.96793936966483417120e-004	0.00000000000000000000e+000	1.06491599993896670640e+003	1	1
4.43304531250000000000e+005	0.00000000000000000000e+000	4.43300000000000000000e+005	8.78879742229999954238e-004	0.00000000000000000000e+000	1.11104896550000006528e+002	0.00000000000000000000e+000	-3.59690138764312615331e-004	0.00000000000000000000e+000	-8.01905608770745945146e-004	0.00000000000000000000e+000	1.06504699993901886046e+003	1	1
